LEFT,RIGHT,DIFF,TrialLabel
-61.190625,-71.7703125,-10.5796875,
-64.9078125,-74.0578125,-9.14999999999999,
-68.9109375,-76.059375,-7.1484375,
-72.628125,-76.9171875,-4.2890625,
-75.4875,-76.9171875,-1.4296875,
-77.775,-76.3453125,1.4296875,
-78.91875,-74.6296875,4.2890625,
-79.2046875,-72.628125,6.57656250000001,
-78.6328125,-70.6265625,8.00624999999999,
-77.203125,-68.625,8.578125,
-75.7734375,-67.1953125,8.578125,
-74.0578125,-66.6234375,7.43437499999999,
-72.9140625,-66.6234375,6.29062499999999,
-71.7703125,-67.7671875,4.003125,
-71.484375,-69.196875,2.28749999999999,
-72.05625,-71.484375,0.571875000000006,
-72.9140625,-74.0578125,-1.14375,
-74.6296875,-76.63125,-2.00156250000001,
-76.63125,-78.91875,-2.28749999999999,
-78.6328125,-80.9203125,-2.28750000000001,
-80.9203125,-82.35,-1.4296875,
-82.921875,-82.921875,0,
-84.6375,-83.2078125,1.4296875,
-85.78125,-82.6359375,3.1453125,
-86.925,-81.778125,5.14687499999999,
-87.496875,-80.634375,6.8625,
-87.7828125,-79.2046875,8.578125,
-87.7828125,-78.0609375,9.721875,
-87.7828125,-76.63125,11.1515625,
-87.7828125,-75.4875,12.2953125,
-87.7828125,-74.915625,12.8671875,
-88.06875,-74.34375,13.725,
-88.3546875,-74.0578125,14.296875,
-88.640625,-74.34375,14.296875,
-89.2125,-74.6296875,14.5828125,
-89.4984375,-75.2015625,14.296875,
-89.784375,-75.7734375,14.0109375,
-89.784375,-76.3453125,13.4390625,
-89.4984375,-76.9171875,12.58125,
-88.640625,-77.203125,11.4375,
-87.7828125,-77.4890625,10.29375,
-86.6390625,-77.4890625,9.15000000000001,
-85.4953125,-77.203125,8.2921875,
-84.6375,-77.203125,7.434375,
-83.7796875,-76.9171875,6.86250000000001,
-83.49375,-76.9171875,6.57656250000001,
-83.7796875,-77.203125,6.57656250000001,
-84.9234375,-77.775,7.1484375,
-86.925,-79.2046875,7.72031249999999,
-89.4984375,-80.9203125,8.578125,
-92.64375,-83.2078125,9.43593749999999,
-95.7890625,-86.0671875,9.721875,
-99.50625,-89.2125,10.29375,
-102.6515625,-92.64375,10.0078125,
-105.225,-95.7890625,9.43593750000001,
-107.2265625,-98.3625,8.8640625,
-108.3703125,-100.65,7.72031249999999,
-108.65625,-102.0796875,6.57656249999999,
-107.7984375,-102.6515625,5.14687500000001,
-106.6546875,-102.6515625,4.00312500000001,
-104.653125,-101.5078125,3.1453125,
-102.6515625,-100.078125,2.5734375,
-100.65,-98.0765625,2.5734375,
-99.2203125,-95.7890625,3.43125000000001,
-97.790625,-93.5015625,4.2890625,
-97.21875,-91.5,5.71875,
-96.9328125,-89.784375,7.1484375,
-97.5046875,-88.3546875,9.15000000000001,
-98.0765625,-87.7828125,10.29375,
-99.2203125,-87.2109375,12.009375,
-100.3640625,-87.496875,12.8671875,
-101.221875,-88.06875,13.153125,
-102.0796875,-88.640625,13.4390625,
-102.9375,-89.4984375,13.4390625,
-103.509375,-90.6421875,12.8671875,
-104.08125,-91.5,12.58125,
-104.3671875,-92.3578125,12.009375,
-104.653125,-93.215625,11.4375,
-104.9390625,-93.7875,11.1515625,
-105.225,-93.7875,11.4375,
-105.5109375,-93.7875,11.7234375,
-105.5109375,-93.215625,12.2953125,
-105.5109375,-92.3578125,13.153125,
-105.225,-90.928125,14.296875,
-104.3671875,-89.4984375,14.86875,
-103.2234375,-87.496875,15.7265625,
-102.0796875,-85.78125,16.2984375,
-100.65,-83.7796875,16.8703125,
-99.2203125,-82.35,16.8703125,
-97.790625,-81.20625,16.584375,
-96.646875,-80.634375,16.0125,
-96.3609375,-80.9203125,15.440625,
-96.3609375,-82.0640625,14.296875,
-96.9328125,-83.49375,13.4390625,
-98.0765625,-85.78125,12.2953125,
-99.50625,-88.06875,11.4375,
-101.5078125,-90.35625,11.1515625,
-103.7953125,-92.64375,11.1515625,
-105.796875,-94.359375,11.4375,
-108.084375,-95.2171875,12.8671875,
-110.0859375,-95.503125,14.5828125,
-112.0875,-94.93125,17.15625,
-113.803125,-93.7875,20.015625,
-115.51875,-92.3578125,23.1609375,
-117.5203125,-90.6421875,26.878125,
-119.2359375,-88.9265625,30.309375,
-120.9515625,-87.496875,33.4546875,
-122.6671875,-86.6390625,36.028125,
-124.3828125,-86.0671875,38.315625,
-125.5265625,-86.0671875,39.459375,
-126.0984375,-86.0671875,40.03125,
-126.384375,-86.6390625,39.7453125,
-125.8125,-86.925,38.8875,
-124.9546875,-86.925,38.0296875,
-123.525,-86.6390625,36.8859375,
-121.809375,-86.0671875,35.7421875,
-120.3796875,-85.209375,35.1703125,
-118.95,-84.065625,34.884375,
-118.378125,-83.2078125,35.1703125,
-118.378125,-82.6359375,35.7421875,
-119.2359375,-82.6359375,36.6,
-121.2375,-83.2078125,38.0296875,
-123.8109375,-84.9234375,38.8875,
-127.528125,-87.7828125,39.7453125,
-131.8171875,-91.7859375,40.03125,
-136.3921875,-96.3609375,40.03125,
-141.5390625,-102.0796875,39.459375,
-146.4,-108.3703125,38.0296875,
-151.8328125,-115.2328125,36.6,
-157.265625,-122.38125,34.884375,
-162.6984375,-130.1015625,32.596875,
-168.4171875,-137.5359375,30.88125,
-174.421875,-145.5421875,28.8796875,
-180.7125,-153.2625,27.45,
-187.2890625,-160.4109375,26.878125,
-193.5796875,-167.2734375,26.30625,
-199.2984375,-173.278125,26.0203125,
-204.4453125,-177.853125,26.5921875,
-208.1625,-180.7125,27.45,
-210.1640625,-181.5703125,28.59375,
-210.1640625,-179.8546875,30.309375,
-208.1625,-175.8515625,32.3109375,
-203.8734375,-168.9890625,34.884375,
-197.86875,-160.125,37.74375,
-190.1484375,-149.259375,40.8890625,
-181.284375,-137.25,44.034375,
-171.8484375,-124.66875,47.1796875,
-162.4125,-112.3734375,50.0390625,
-153.834375,-101.221875,52.6125,
-146.1140625,-91.7859375,54.328125,
-139.8234375,-84.3515625,55.471875,
-135.2484375,-79.490625,55.7578125,
-132.3890625,-76.9171875,55.471875,
-130.959375,-76.63125,54.328125,
-130.6734375,-78.0609375,52.6125,
-131.53125,-81.20625,50.325,
-132.9609375,-84.9234375,48.0375,
-134.6765625,-88.9265625,45.75,
-136.678125,-92.9296875,43.7484375,
-138.6796875,-96.646875,42.0328125,
-140.3953125,-99.7921875,40.603125,
-142.1109375,-102.0796875,40.03125,
-143.540625,-103.7953125,39.7453125,
-144.9703125,-104.9390625,40.03125,
-146.4,-105.5109375,40.8890625,
-147.54375,-106.0828125,41.4609375,
-148.6875,-106.0828125,42.6046875,
-149.5453125,-106.0828125,43.4625,
-150.6890625,-106.0828125,44.60625,
-151.546875,-105.796875,45.75,
-152.11875,-105.5109375,46.6078125,
-152.690625,-104.9390625,47.7515625,
-152.9765625,-104.08125,48.8953125,
-153.2625,-103.2234375,50.0390625,
-153.5484375,-102.365625,51.1828125,
-153.5484375,-101.221875,52.3265625,
-153.5484375,-100.65,52.8984375,
-153.5484375,-100.078125,53.4703125,
-153.5484375,-100.078125,53.4703125,
-153.5484375,-100.3640625,53.184375,
-153.2625,-100.9359375,52.3265625,
-152.9765625,-102.0796875,50.896875,
-152.690625,-103.2234375,49.4671875,
-152.4046875,-104.653125,47.7515625,
-152.11875,-105.796875,46.321875,
-151.8328125,-107.2265625,44.60625,
-151.546875,-108.084375,43.4625,
-151.546875,-108.65625,42.890625,
-151.8328125,-108.65625,43.1765625,
-152.11875,-108.65625,43.4625,
-152.690625,-108.084375,44.60625,
-153.834375,-107.2265625,46.6078125,
-154.6921875,-106.36875,48.3234375,
-155.8359375,-105.5109375,50.325,
-156.9796875,-104.9390625,52.040625,
-157.8375,-104.08125,53.75625,
-158.409375,-103.7953125,54.6140625,
-158.98125,-103.509375,55.471875,
-159.2671875,-103.7953125,55.471875,
-158.98125,-104.08125,54.9,
-158.6953125,-104.653125,54.0421875,
-157.8375,-105.5109375,52.3265625,
-156.9796875,-106.0828125,50.896875,
-155.8359375,-106.6546875,49.18125,
-154.40625,-107.2265625,47.1796875,
-152.9765625,-107.5125,45.4640625,
-151.2609375,-107.7984375,43.4625,
-149.5453125,-107.5125,42.0328125,
-147.8296875,-107.2265625,40.603125,
-146.1140625,-106.940625,39.1734375,
-144.684375,-106.6546875,38.0296875,
-143.2546875,-106.6546875,36.6,
-142.396875,-106.940625,35.45625,
-141.5390625,-107.7984375,33.740625,
-141.253125,-108.9421875,32.3109375,
-141.5390625,-110.371875,31.1671875,
-142.396875,-112.0875,30.309375,
-143.540625,-114.0890625,29.4515625,
-145.25625,-116.090625,29.165625,
-146.971875,-117.5203125,29.4515625,
-148.6875,-118.6640625,30.0234375,
-150.403125,-119.2359375,31.1671875,
-151.8328125,-118.95,32.8828125,
-152.690625,-117.80625,34.884375,
-153.2625,-116.090625,37.171875,
-153.2625,-114.0890625,39.1734375,
-152.690625,-112.0875,40.603125,
-151.546875,-109.8,41.746875,
-149.83125,-108.084375,41.746875,
-148.115625,-106.940625,41.175,
-146.1140625,-106.36875,39.7453125,
-143.8265625,-106.6546875,37.171875,
-141.825,-107.5125,34.3125,
-140.109375,-108.9421875,31.1671875,
-138.39375,-110.6578125,27.7359375,
-137.25,-112.3734375,24.8765625,
-136.3921875,-113.803125,22.5890625,
-135.8203125,-114.946875,20.8734375,
-135.8203125,-115.51875,20.3015625,
-136.10625,-115.51875,20.5875,
-136.9640625,-114.946875,22.0171875,
-138.1078125,-114.0890625,24.01875,
-139.8234375,-113.23125,26.5921875,
-142.1109375,-112.659375,29.4515625,
-144.684375,-112.3734375,32.3109375,
-147.54375,-112.9453125,34.5984375,
-150.975,-114.375,36.6,
-154.40625,-116.3765625,38.0296875,
-157.8375,-119.2359375,38.6015625,
-161.26875,-122.6671875,38.6015625,
-164.7,-126.6703125,38.0296875,
-167.559375,-130.3875,37.171875,
-170.1328125,-133.81875,36.3140625,
-172.134375,-136.678125,35.45625,
-173.5640625,-138.6796875,34.884375,
-174.421875,-139.8234375,34.5984375,
-174.421875,-139.8234375,34.5984375,
-174.1359375,-139.2515625,34.884375,
-172.9921875,-138.1078125,34.884375,
-171.5625,-136.678125,34.884375,
-169.846875,-134.9625,34.884375,
-168.13125,-133.81875,34.3125,
-166.415625,-132.9609375,33.4546875,
-164.7,-132.675,32.025,
-162.984375,-133.246875,29.7375,
-161.5546875,-134.390625,27.1640625,
-160.4109375,-135.8203125,24.590625,
-159.553125,-137.821875,21.73125,
-158.6953125,-139.5375,19.1578125,
-157.8375,-140.9671875,16.8703125,
-156.9796875,-141.825,15.1546875,
-156.4078125,-141.825,14.5828125,
-155.8359375,-141.253125,14.5828125,
-155.2640625,-140.109375,15.1546875,
-154.978125,-138.1078125,16.8703125,
-155.2640625,-136.10625,19.1578125,
-155.55,-133.81875,21.73125,
-156.4078125,-131.8171875,24.590625,
-157.5515625,-130.3875,27.1640625,
-158.98125,-129.24375,29.7375,
-160.9828125,-128.671875,32.3109375,
-163.2703125,-128.671875,34.5984375,
-165.271875,-128.9578125,36.3140625,
-167.2734375,-129.5296875,37.74375,
-168.9890625,-130.1015625,38.8875,
-170.1328125,-130.3875,39.7453125,
-170.7046875,-130.3875,40.3171875,
-170.7046875,-130.1015625,40.603125,
-170.41875,-129.5296875,40.8890625,
-169.5609375,-128.671875,40.8890625,
-168.4171875,-127.528125,40.8890625,
-167.559375,-126.6703125,40.8890625,
-166.9875,-126.0984375,40.8890625,
-166.7015625,-126.0984375,40.603125,
-166.9875,-126.384375,40.603125,
-167.8453125,-126.95625,40.8890625,
-169.275,-127.8140625,41.4609375,
-170.7046875,-128.671875,42.0328125,
-172.4203125,-129.5296875,42.890625,
-173.85,-130.1015625,43.7484375,
-174.99375,-130.3875,44.60625,
-175.2796875,-129.815625,45.4640625,
-174.99375,-128.671875,46.321875,
-174.1359375,-127.2421875,46.89375,
-172.70625,-125.5265625,47.1796875,
-170.990625,-123.8109375,47.1796875,
-169.275,-122.38125,46.89375,
-167.559375,-121.2375,46.321875,
-166.415625,-120.665625,45.75,
-165.84375,-120.3796875,45.4640625,
-165.84375,-120.9515625,44.8921875,
-166.415625,-121.5234375,44.8921875,
-167.2734375,-122.38125,44.8921875,
-168.703125,-122.6671875,46.0359375,
-170.1328125,-122.953125,47.1796875,
-171.2765625,-122.38125,48.8953125,
-171.8484375,-121.2375,50.6109375,
-171.5625,-119.521875,52.040625,
-170.990625,-117.234375,53.75625,
-169.5609375,-114.375,55.1859375,
-167.8453125,-111.8015625,56.04375,
-165.84375,-109.228125,56.615625,
-163.55625,-106.940625,56.615625,
-161.5546875,-105.225,56.3296875,
-160.125,-104.3671875,55.7578125,
-158.6953125,-103.7953125,54.9,
-158.1234375,-104.3671875,53.75625,
-157.8375,-104.9390625,52.8984375,
-157.8375,-106.0828125,51.7546875,
-158.1234375,-107.2265625,50.896875,
-158.409375,-108.3703125,50.0390625,
-158.6953125,-109.228125,49.4671875,
-158.98125,-110.0859375,48.8953125,
-159.2671875,-110.6578125,48.609375,
-159.553125,-111.2296875,48.3234375,
-160.125,-111.515625,48.609375,
-160.9828125,-111.8015625,49.18125,
-162.1265625,-112.0875,50.0390625,
-163.55625,-112.0875,51.46875,
-165.271875,-111.8015625,53.4703125,
-166.7015625,-111.2296875,55.471875,
-168.13125,-110.371875,57.759375,
-169.275,-108.65625,60.61875,
-169.5609375,-106.6546875,62.90625,
-168.9890625,-103.7953125,65.19375,
-167.8453125,-100.9359375,66.909375,
-166.1296875,-97.790625,68.3390625,
-163.8421875,-94.6453125,69.196875,
-161.5546875,-91.7859375,69.76875,
-159.553125,-89.784375,69.76875,
-158.1234375,-88.640625,69.4828125,
-157.8375,-88.640625,69.196875,
-158.409375,-89.4984375,68.9109375,
-160.125,-91.2140625,68.9109375,
-162.6984375,-93.5015625,69.196875,
-165.84375,-96.3609375,69.4828125,
-169.5609375,-98.934375,70.6265625,
-172.9921875,-101.5078125,71.484375,
-175.8515625,-103.509375,72.3421875,
-178.425,-104.9390625,73.4859375,
-179.8546875,-105.5109375,74.34375,
-180.4265625,-106.0828125,74.34375,
-180.7125,-106.0828125,74.6296875,
-180.4265625,-106.36875,74.0578125,
-180.140625,-106.6546875,73.4859375,
-180.4265625,-107.7984375,72.628125,
-181.284375,-109.228125,72.05625,
-182.7140625,-110.94375,71.7703125,
-184.715625,-113.23125,71.484375,
-187.003125,-115.8046875,71.1984375,
-189.5765625,-117.80625,71.7703125,
-191.578125,-119.2359375,72.3421875,
-193.29375,-120.09375,73.2,
-193.865625,-119.8078125,74.0578125,
-193.5796875,-118.6640625,74.915625,
-192.15,-116.6625,75.4875,
-190.1484375,-114.0890625,76.059375,
-187.8609375,-111.2296875,76.63125,
-185.859375,-108.65625,77.203125,
-183.8578125,-106.36875,77.4890625,
-183,-104.9390625,78.0609375,
-183,-104.08125,78.91875,
-184.14375,-104.3671875,79.7765625,
-185.859375,-105.5109375,80.3484375,
-188.146875,-107.2265625,80.9203125,
-190.434375,-109.228125,81.20625,
-192.4359375,-111.2296875,81.20625,
-193.865625,-113.23125,80.634375,
-194.4375,-114.946875,79.490625,
-193.865625,-116.090625,77.775,
-192.721875,-116.6625,76.059375,
-190.7203125,-116.9484375,73.771875,
-188.71875,-117.234375,71.484375,
-187.003125,-117.234375,69.76875,
-185.5734375,-117.234375,68.3390625,
-184.715625,-117.5203125,67.1953125,
-184.715625,-117.80625,66.909375,
-185.5734375,-118.378125,67.1953125,
