LEFT,RIGHT,DIFF,TrialLabel
-1651.003125,-1242.684375,408.31875,
-1652.146875,-1244.4,407.746875,
-1653.5765625,-1246.115625,407.4609375,
-1654.7203125,-1246.9734375,407.746875,
-1655.8640625,-1247.259375,408.6046875,
-1657.29375,-1247.259375,410.034375,
-1658.7234375,-1247.259375,411.4640625,
-1660.153125,-1246.9734375,413.1796875,
-1661.5828125,-1247.5453125,414.0375,
-1663.2984375,-1248.403125,414.8953125,
-1665.0140625,-1250.11875,414.8953125,
-1666.7296875,-1252.40625,414.3234375,
-1667.8734375,-1254.9796875,412.89375,
-1669.0171875,-1257.8390625,411.178125,
-1669.5890625,-1260.4125,409.1765625,
-1669.303125,-1262.128125,407.175,
-1668.4453125,-1262.9859375,405.459375,
-1666.7296875,-1262.4140625,404.315625,
-1664.4421875,-1260.4125,404.0296875,
-1661.5828125,-1256.98125,404.6015625,
-1658.1515625,-1252.6921875,405.459375,
-1654.7203125,-1247.5453125,407.175,
-1650.7171875,-1242.1125,408.6046875,
-1647.2859375,-1236.965625,410.3203125,
-1643.8546875,-1232.390625,411.4640625,
-1640.9953125,-1228.3875,412.6078125,
-1638.7078125,-1225.528125,413.1796875,
-1636.70625,-1223.5265625,413.1796875,
-1635.2765625,-1222.3828125,412.89375,
-1634.41875,-1221.525,412.89375,
-1633.5609375,-1220.953125,412.6078125,
-1632.9890625,-1219.809375,413.1796875,
-1632.13125,-1218.09375,414.0375,
-1630.9875,-1215.5203125,415.4671875,
-1629.271875,-1212.0890625,417.1828125,
-1627.2703125,-1208.0859375,419.184375,
-1624.9828125,-1203.5109375,421.471875,
-1622.1234375,-1198.9359375,423.1875,
-1618.978125,-1194.9328125,424.0453125,
-1616.11875,-1191.5015625,424.6171875,
-1613.259375,-1189.2140625,424.0453125,
-1611.2578125,-1188.35625,422.9015625,
-1610.1140625,-1189.2140625,420.9,
-1610.1140625,-1191.215625,418.8984375,
-1610.971875,-1194.3609375,416.6109375,
-1612.9734375,-1198.3640625,414.609375,
-1615.546875,-1202.9390625,412.6078125,
-1618.978125,-1207.228125,411.75,
-1622.6953125,-1210.9453125,411.75,
-1626.4125,-1213.8046875,412.6078125,
-1629.84375,-1215.80625,414.0375,
-1632.4171875,-1216.6640625,415.753125,
-1634.41875,-1216.378125,418.040625,
-1635.5625,-1214.9484375,420.6140625,
-1635.8484375,-1212.946875,422.9015625,
-1635.2765625,-1210.3734375,424.903125,
-1634.41875,-1207.5140625,426.9046875,
-1632.9890625,-1204.940625,428.0484375,
-1631.559375,-1202.653125,428.90625,
-1630.415625,-1200.9375,429.478125,
-1629.271875,-1199.5078125,429.7640625,
-1628.9859375,-1198.9359375,430.05,
-1628.9859375,-1198.65,430.3359375,
-1629.271875,-1199.221875,430.05,
-1630.415625,-1200.0796875,430.3359375,
-1631.8453125,-1201.2234375,430.621875,
-1633.846875,-1202.653125,431.19375,
-1635.8484375,-1204.6546875,431.19375,
-1638.421875,-1206.9421875,431.4796875,
-1640.709375,-1209.515625,431.19375,
-1643.2828125,-1212.6609375,430.621875,
-1645.85625,-1215.80625,430.05,
-1648.14375,-1219.809375,428.334375,
-1650.1453125,-1224.0984375,426.046875,
-1651.8609375,-1228.6734375,423.1875,
-1653.290625,-1233.534375,419.75625,
-1654.1484375,-1238.68125,415.4671875,
-1654.7203125,-1244.1140625,410.60625,
-1655.2921875,-1249.546875,405.7453125,
-1655.578125,-1254.69375,400.884375,
-1655.8640625,-1259.840625,396.0234375,
-1656.4359375,-1264.1296875,392.30625,
-1657.5796875,-1268.1328125,389.446875,
-1658.7234375,-1271.278125,387.4453125,
-1660.4390625,-1273.2796875,387.159375,
-1662.7265625,-1274.709375,388.0171875,
-1665.3,-1275.28125,390.01875,
-1667.8734375,-1274.9953125,392.878125,
-1670.1609375,-1273.8515625,396.309375,
-1672.1625,-1272.421875,399.740625,
-1673.30625,-1270.70625,402.6,
-1673.5921875,-1268.990625,404.6015625,
-1673.0203125,-1267.275,405.7453125,
-1671.01875,-1265.8453125,405.1734375,
-1668.4453125,-1264.7015625,403.74375,
-1665.0140625,-1263.84375,401.1703125,
-1661.0109375,-1263.271875,397.7390625,
-1657.0078125,-1262.9859375,394.021875,
-1653.290625,-1262.7,390.590625,
-1650.1453125,-1262.128125,388.0171875,
-1648.14375,-1261.55625,386.5875,
-1647,-1260.6984375,386.3015625,
-1647,-1259.5546875,387.4453125,
-1648.715625,-1258.4109375,390.3046875,
-1651.2890625,-1257.2671875,394.021875,
-1655.00625,-1256.409375,398.596875,
-1659.58125,-1256.1234375,403.4578125,
-1664.728125,-1256.1234375,408.6046875,
-1669.875,-1256.98125,412.89375,
-1675.021875,-1258.125,416.896875,
-1679.8828125,-1259.840625,420.0421875,
-1683.8859375,-1261.55625,422.3296875,
-1686.459375,-1263.271875,423.1875,
-1687.8890625,-1263.84375,424.0453125,
-1687.8890625,-1263.5578125,424.33125,
-1686.1734375,-1261.55625,424.6171875,
-1683.028125,-1258.4109375,424.6171875,
-1678.7390625,-1253.55,425.1890625,
-1673.878125,-1247.5453125,426.3328125,
-1668.159375,-1240.6828125,427.4765625,
-1663.0125,-1233.8203125,429.1921875,
-1658.4375,-1227.24375,431.19375,
-1655.00625,-1221.8109375,433.1953125,
-1653.0046875,-1218.09375,434.9109375,
-1652.71875,-1216.378125,436.340625,
-1654.434375,-1216.95,437.484375,
-1657.29375,-1219.809375,437.484375,
-1661.296875,-1224.0984375,437.1984375,
-1666.1578125,-1229.8171875,436.340625,
-1670.7328125,-1235.821875,434.9109375,
-1675.021875,-1241.540625,433.48125,
-1677.88125,-1246.4015625,431.4796875,
-1679.596875,-1249.546875,430.05,
-1679.8828125,-1250.9765625,428.90625,
-1678.453125,-1250.690625,427.7625,
-1675.8796875,-1248.403125,427.4765625,
-1672.734375,-1244.6859375,428.0484375,
-1669.303125,-1240.1109375,429.1921875,
-1666.1578125,-1235.5359375,430.621875,
-1663.584375,-1230.9609375,432.6234375,
-1661.86875,-1227.24375,434.625,
-1661.296875,-1224.384375,436.9125,
-1661.5828125,-1222.66875,438.9140625,
-1662.1546875,-1221.8109375,440.34375,
-1663.0125,-1221.8109375,441.2015625,
-1663.2984375,-1222.096875,441.2015625,
-1663.2984375,-1222.3828125,440.915625,
-1662.440625,-1222.096875,440.34375,
-1660.725,-1221.2390625,439.4859375,
-1658.4375,-1219.809375,438.628125,
-1656.15,-1217.8078125,438.3421875,
-1653.8625,-1215.80625,438.05625,
-1652.146875,-1214.090625,438.05625,
-1651.8609375,-1212.946875,438.9140625,
-1653.0046875,-1212.6609375,440.34375,
-1655.578125,-1213.51875,442.059375,
-1659.58125,-1215.80625,443.775,
-1664.4421875,-1218.9515625,445.490625,
-1669.5890625,-1222.66875,446.9203125,
-1674.1640625,-1226.3859375,447.778125,
-1678.1671875,-1229.2453125,448.921875,
-1680.4546875,-1230.9609375,449.49375,
-1680.740625,-1231.246875,449.49375,
-1679.596875,-1229.53125,450.065625,
-1676.7375,-1226.1,450.6375,
-1672.734375,-1221.2390625,451.4953125,
-1668.4453125,-1215.80625,452.6390625,
-1664.728125,-1210.0875,454.640625,
-1661.86875,-1204.940625,456.928125,
-1661.0109375,-1201.2234375,459.7875,
-1662.1546875,-1199.5078125,462.646875,
-1665.0140625,-1199.79375,465.2203125,
-1669.5890625,-1202.3671875,467.221875,
-1675.021875,-1206.65625,468.365625,
-1680.740625,-1211.803125,468.9375,
-1685.8875,-1217.521875,468.365625,
-1689.6046875,-1222.66875,466.9359375,
-1691.60625,-1226.671875,464.934375,
-1691.60625,-1228.6734375,462.9328125,
-1689.6046875,-1228.6734375,460.93125,
-1685.8875,-1226.9578125,458.9296875,
-1680.740625,-1223.5265625,457.2140625,
-1675.59375,-1218.9515625,456.6421875,
-1670.446875,-1214.090625,456.35625,
-1666.1578125,-1209.515625,456.6421875,
-1663.0125,-1206.3703125,456.6421875,
-1661.296875,-1204.36875,456.928125,
-1661.0109375,-1204.0828125,456.928125,
-1661.86875,-1205.2265625,456.6421875,
-1663.0125,-1207.5140625,455.4984375,
-1664.15625,-1210.659375,453.496875,
-1665.3,-1214.090625,451.209375,
-1665.5859375,-1217.2359375,448.35,
-1665.0140625,-1219.5234375,445.490625,
-1664.15625,-1221.2390625,442.9171875,
-1662.440625,-1222.096875,440.34375,
-1661.0109375,-1222.66875,438.3421875,
-1660.153125,-1223.240625,436.9125,
-1660.153125,-1224.0984375,436.0546875,
-1661.296875,-1225.8140625,435.4828125,
-1663.2984375,-1228.3875,434.9109375,
-1666.7296875,-1231.81875,434.9109375,
-1670.446875,-1235.821875,434.625,
-1674.45,-1240.1109375,434.3390625,
-1677.88125,-1244.1140625,433.7671875,
-1680.4546875,-1246.9734375,433.48125,
-1681.5984375,-1248.6890625,432.909375,
-1681.0265625,-1248.403125,432.6234375,
-1679.3109375,-1246.115625,433.1953125,
-1676.165625,-1242.3984375,433.7671875,
-1672.1625,-1237.5375,434.625,
-1668.159375,-1231.81875,436.340625,
-1664.728125,-1226.671875,438.05625,
-1662.1546875,-1222.66875,439.4859375,
-1661.0109375,-1220.0953125,440.915625,
-1661.0109375,-1219.5234375,441.4875,
-1662.7265625,-1220.6671875,442.059375,
-1665.3,-1223.8125,441.4875,
-1668.4453125,-1227.815625,440.6296875,
-1671.590625,-1232.1046875,439.4859375,
-1673.878125,-1236.1078125,437.7703125,
-1675.3078125,-1238.68125,436.6265625,
-1675.3078125,-1239.253125,436.0546875,
-1674.1640625,-1238.109375,436.0546875,
-1671.8765625,-1234.678125,437.1984375,
-1668.73125,-1229.8171875,438.9140625,
-1665.871875,-1224.0984375,441.7734375,
-1663.0125,-1218.3796875,444.6328125,
-1661.5828125,-1213.2328125,448.35,
-1661.0109375,-1209.8015625,451.209375,
-1662.1546875,-1208.0859375,454.06875,
-1664.728125,-1208.371875,456.35625,
-1668.159375,-1210.659375,457.5,
-1672.4484375,-1214.3765625,458.071875,
-1676.7375,-1219.2375,457.5,
-1680.4546875,-1223.8125,456.6421875,
-1683.6,-1227.815625,455.784375,
-1685.315625,-1230.3890625,454.9265625,
-1685.6015625,-1231.5328125,454.06875,
-1685.0296875,-1230.9609375,454.06875,
-1683.028125,-1228.6734375,454.3546875,
-1680.4546875,-1225.2421875,455.2125,
-1677.309375,-1221.525,455.784375,
-1674.45,-1218.09375,456.35625,
-1671.8765625,-1215.234375,456.6421875,
-1669.875,-1213.8046875,456.0703125,
-1668.73125,-1213.8046875,454.9265625,
-1668.4453125,-1215.5203125,452.925,
-1669.0171875,-1218.3796875,450.6375,
-1669.875,-1222.3828125,447.4921875,
-1671.3046875,-1226.671875,444.6328125,
-1672.734375,-1230.9609375,441.7734375,
-1673.878125,-1234.9640625,438.9140625,
-1675.021875,-1237.5375,437.484375,
-1675.8796875,-1239.253125,436.6265625,
-1676.4515625,-1239.825,436.6265625,
-1676.4515625,-1238.9671875,437.484375,
-1676.165625,-1236.965625,439.2,
-1675.3078125,-1234.3921875,440.915625,
-1674.1640625,-1231.246875,442.9171875,
-1673.0203125,-1227.815625,445.2046875,
-1671.590625,-1224.384375,447.20625,
-1669.875,-1221.2390625,448.6359375,
-1668.4453125,-1218.3796875,450.065625,
-1667.015625,-1216.0921875,450.9234375,
-1666.1578125,-1214.3765625,451.78125,
-1665.5859375,-1213.8046875,451.78125,
-1665.871875,-1214.090625,451.78125,
-1666.7296875,-1215.5203125,451.209375,
-1668.4453125,-1218.09375,450.3515625,
-1670.7328125,-1221.525,449.2078125,
-1673.5921875,-1225.528125,448.0640625,
-1676.7375,-1230.3890625,446.3484375,
-1679.8828125,-1235.25,444.6328125,
-1682.7421875,-1239.5390625,443.203125,
-1685.315625,-1243.25625,442.059375,
-1686.7453125,-1245.8296875,440.915625,
-1687.3171875,-1246.6875,440.6296875,
-1687.03125,-1245.8296875,441.2015625,
-1685.8875,-1243.5421875,442.3453125,
-1683.8859375,-1240.1109375,443.775,
-1681.3125,-1235.5359375,445.7765625,
-1678.7390625,-1230.9609375,447.778125,
-1676.4515625,-1226.671875,449.7796875,
-1674.45,-1223.240625,451.209375,
-1673.0203125,-1221.2390625,451.78125,
-1672.4484375,-1220.6671875,451.78125,
-1672.4484375,-1221.525,450.9234375,
-1673.30625,-1223.8125,449.49375,
-1674.45,-1226.9578125,447.4921875,
-1676.165625,-1230.675,445.490625,
-1677.88125,-1234.10625,443.775,
-1679.8828125,-1236.965625,442.9171875,
-1681.5984375,-1238.68125,442.9171875,
-1683.028125,-1239.253125,443.775,
-1684.74375,-1238.68125,446.0625,
-1686.1734375,-1237.2515625,448.921875,
-1687.603125,-1235.25,452.353125,
-1689.6046875,-1233.2484375,456.35625,
-1691.60625,-1231.5328125,460.0734375,
-1693.89375,-1230.3890625,463.5046875,
-1696.753125,-1230.3890625,466.3640625,
-1699.3265625,-1230.9609375,468.365625,
-1702.1859375,-1232.6765625,469.509375,
-1704.759375,-1234.678125,470.08125,
-1707.046875,-1236.965625,470.08125,
-1708.4765625,-1238.9671875,469.509375,
-1709.334375,-1240.396875,468.9375,
-1709.6203125,-1240.96875,468.6515625,
-1709.0484375,-1240.6828125,468.365625,
-1707.61875,-1239.253125,468.365625,
-1705.6171875,-1237.2515625,468.365625,
-1703.3296875,-1234.3921875,468.9375,
-1701.0421875,-1230.9609375,470.08125,
-1698.46875,-1227.5296875,470.9390625,
-1696.18125,-1224.0984375,472.0828125,
-1694.1796875,-1220.953125,473.2265625,
-1692.4640625,-1218.09375,474.3703125,
-1691.3203125,-1216.0921875,475.228125,
-1690.4625,-1214.3765625,476.0859375,
-1690.1765625,-1213.51875,476.6578125,
-1689.890625,-1213.2328125,476.6578125,
-1690.1765625,-1213.2328125,476.94375,
-1690.4625,-1213.8046875,476.6578125,
-1690.7484375,-1214.6625,476.0859375,
-1691.034375,-1215.5203125,475.5140625,
-1691.3203125,-1216.6640625,474.65625,
-1691.3203125,-1217.521875,473.7984375,
-1691.3203125,-1218.3796875,472.940625,
-1690.7484375,-1218.3796875,472.36875,
-1690.1765625,-1217.8078125,472.36875,
-1689.31875,-1216.378125,472.940625,
-1688.4609375,-1214.3765625,474.084375,
-1687.03125,-1212.0890625,474.9421875,
-1685.315625,-1209.2296875,476.0859375,
-1683.6,-1206.65625,476.94375,
-1681.5984375,-1204.6546875,476.94375,
-1679.596875,-1203.225,476.371875,
-1677.88125,-1203.225,474.65625,
-1675.8796875,-1204.36875,471.5109375,
-1673.878125,-1206.65625,467.221875,
-1671.590625,-1209.8015625,461.7890625,
-1669.303125,-1213.51875,455.784375,
-1667.015625,-1217.2359375,449.7796875,
-1664.15625,-1220.38125,443.775,
-1661.296875,-1222.66875,438.628125,
-1657.865625,-1223.5265625,434.3390625,
-1654.7203125,-1222.9546875,431.765625,
-1651.575,-1221.2390625,430.3359375,
-1649.2875,-1218.3796875,430.9078125,
-1647.571875,-1215.234375,432.3375,
-1647,-1212.375,434.625,
-1647.8578125,-1210.3734375,437.484375,
-1650.43125,-1209.2296875,441.2015625,
-1654.434375,-1209.8015625,444.6328125,
-1659.8671875,-1211.803125,448.0640625,
-1666.1578125,-1214.9484375,451.209375,
-1672.734375,-1218.665625,454.06875,
-1679.3109375,-1222.096875,457.2140625,
-1684.74375,-1224.95625,459.7875,
-1689.0328125,-1226.3859375,462.646875,
-1691.3203125,-1225.8140625,465.50625,
-1691.3203125,-1223.240625,468.0796875,
-1689.6046875,-1218.665625,470.9390625,
-1685.8875,-1212.6609375,473.2265625,
-1681.0265625,-1205.5125,475.5140625,
-1675.59375,-1198.3640625,477.2296875,
-1670.446875,-1191.7875,478.659375,
-1665.871875,-1186.640625,479.23125,
-1662.7265625,-1182.9234375,479.803125,
-1661.296875,-1181.2078125,480.0890625,
-1661.5828125,-1181.2078125,480.375,
-1663.584375,-1182.6375,480.946875,
-1666.44375,-1184.925,481.51875,
-1669.875,-1187.2125,482.6625,
-1673.0203125,-1189.2140625,483.80625,
-1675.3078125,-1190.3578125,484.95,
-1676.4515625,-1190.3578125,486.09375,
-1675.8796875,-1189.2140625,486.665625,
-1673.878125,-1186.9265625,486.9515625,
-1670.7328125,-1184.0671875,486.665625,
-1666.7296875,-1181.2078125,485.521875,
-1662.7265625,-1178.634375,484.0921875,
-1659.009375,-1177.2046875,481.8046875,
-1656.4359375,-1176.91875,479.5171875,
-1655.8640625,-1178.634375,477.2296875,
-1657.29375,-1182.065625,475.228125,
-1661.0109375,-1186.9265625,474.084375,
-1667.015625,-1193.503125,473.5125,
-1675.021875,-1201.2234375,473.7984375,
-1684.74375,-1210.0875,474.65625,
-1695.3234375,-1219.2375,476.0859375,
-1706.475,-1228.3875,478.0875,
-1717.340625,-1237.8234375,479.5171875,
-1727.3484375,-1246.6875,480.6609375,
-1736.4984375,-1255.265625,481.2328125,
-1743.9328125,-1262.4140625,481.51875,
-1749.6515625,-1268.7046875,480.946875,
-1753.0828125,-1272.99375,480.0890625,
-1754.2265625,-1274.9953125,479.23125,
-1753.0828125,-1274.709375,478.3734375,
-1749.6515625,-1271.5640625,478.0875,
-1743.646875,-1265.2734375,478.3734375,
-1735.9265625,-1256.1234375,479.803125,
-1726.2046875,-1244.4,481.8046875,
-1715.3390625,-1230.3890625,484.95,
-1703.9015625,-1215.234375,488.6671875,
-1692.178125,-1199.5078125,492.6703125,
-1681.0265625,-1184.353125,496.6734375,
-1671.3046875,-1170.9140625,500.390625,
-1663.2984375,-1159.7625,503.5359375,
-1657.865625,-1151.75625,506.109375,
-1654.7203125,-1146.8953125,507.825,
-1653.8625,-1145.465625,508.396875,
-1655.578125,-1147.18125,508.396875,
-1658.7234375,-1151.184375,507.5390625,
-1663.584375,-1156.6171875,506.9671875,
-1668.4453125,-1162.9078125,505.5375,
-1673.5921875,-1168.9125,504.6796875,
-1677.5953125,-1174.059375,503.5359375,
-1680.4546875,-1177.7765625,502.678125,
-1681.5984375,-1179.778125,501.8203125,
-1681.3125,-1180.35,500.9625,
-1679.596875,-1179.20625,500.390625,
-1676.7375,-1177.2046875,499.5328125,
-1673.30625,-1174.63125,498.675,
-1669.875,-1171.771875,498.103125,
-1666.44375,-1169.484375,496.959375,
-1663.8703125,-1167.76875,496.1015625,
-1662.1546875,-1167.196875,494.9578125,
-1661.5828125,-1167.196875,494.3859375,
-1662.1546875,-1168.340625,493.8140625,
-1663.2984375,-1170.3421875,492.95625,
-1665.3,-1172.6296875,492.6703125,
-1667.5875,-1175.4890625,492.0984375,
-1670.1609375,-1178.634375,491.5265625,
-1672.1625,-1181.7796875,490.3828125,
-1674.1640625,-1184.925,489.2390625,
-1675.8796875,-1188.35625,487.5234375,
-1677.309375,-1191.5015625,485.8078125,
-1678.453125,-1194.9328125,483.5203125,
-1679.596875,-1198.078125,481.51875,
-1680.4546875,-1201.2234375,479.23125,
-1681.3125,-1203.796875,477.515625,
-1682.1703125,-1205.7984375,476.371875,
-1682.7421875,-1206.9421875,475.8,
-1682.7421875,-1206.9421875,475.8,
-1682.45625,-1206.084375,476.371875,
-1681.3125,-1203.796875,477.515625,
-1679.596875,-1200.9375,478.659375,
-1677.309375,-1197.2203125,480.0890625,
-1674.45,-1193.503125,480.946875,
-1671.3046875,-1189.7859375,481.51875,
-1668.73125,-1186.640625,482.090625,
-1666.1578125,-1184.0671875,482.090625,
-1664.728125,-1182.9234375,481.8046875,
-1664.15625,-1182.6375,481.51875,
-1664.728125,-1183.209375,481.51875,
-1666.1578125,-1184.6390625,481.51875,
-1668.4453125,-1186.3546875,482.090625,
-1671.01875,-1188.0703125,482.9484375,
-1673.5921875,-1189.2140625,484.378125,
-1675.59375,-1189.7859375,485.8078125,
-1676.7375,-1189.5,487.2375,
-1676.4515625,-1188.35625,488.0953125,
-1674.7359375,-1186.3546875,488.38125,
-1671.8765625,-1184.0671875,487.809375,
-1667.8734375,-1181.49375,486.3796875,
-1663.584375,-1178.9203125,484.6640625,
-1659.009375,-1177.2046875,481.8046875,
-1655.2921875,-1176.0609375,479.23125,
-1652.4328125,-1176.0609375,476.371875,
-1651.003125,-1176.91875,474.084375,
-1650.7171875,-1178.3484375,472.36875,
-1652.146875,-1180.35,471.796875,
-1654.434375,-1182.3515625,472.0828125,
-1657.29375,-1184.0671875,473.2265625,
-1660.153125,-1185.2109375,474.9421875,
-1662.440625,-1185.7828125,476.6578125,
-1663.8703125,-1185.496875,478.3734375,
-1664.15625,-1184.353125,479.803125,
-1663.0125,-1182.3515625,480.6609375,
-1661.0109375,-1180.0640625,480.946875,
-1658.1515625,-1177.490625,480.6609375,
-1654.7203125,-1175.203125,479.5171875,
-1651.8609375,-1173.4875,478.3734375,
-1649.5734375,-1172.0578125,477.515625,
-1648.14375,-1171.4859375,476.6578125,
-1648.4296875,-1171.4859375,476.94375,
-1649.5734375,-1172.34375,477.2296875,
-1652.146875,-1173.7734375,478.3734375,
-1655.578125,-1175.4890625,480.0890625,
-1659.2953125,-1177.490625,481.8046875,
-1663.0125,-1179.4921875,483.5203125,
-1666.44375,-1181.49375,484.95,
-1668.73125,-1182.9234375,485.8078125,
-1670.1609375,-1184.0671875,486.09375,
-1670.446875,-1184.6390625,485.8078125,
-1669.5890625,-1184.925,484.6640625,
-1667.8734375,-1184.925,482.9484375,
-1665.5859375,-1184.353125,481.2328125,
-1663.0125,-1183.4953125,479.5171875,
-1660.153125,-1182.6375,477.515625,
-1657.865625,-1181.7796875,476.0859375,
-1655.8640625,-1180.6359375,475.228125,
-1654.434375,-1179.778125,474.65625,
-1653.5765625,-1179.20625,474.3703125,
-1653.290625,-1178.9203125,474.3703125,
-1653.8625,-1178.9203125,474.9421875,
-1655.00625,-1179.20625,475.8,
-1656.721875,-1180.0640625,476.6578125,
-1658.7234375,-1181.2078125,477.515625,
-1661.0109375,-1182.6375,478.3734375,
-1663.584375,-1184.353125,479.23125,
-1665.871875,-1186.3546875,479.5171875,
-1667.8734375,-1188.0703125,479.803125,
-1669.0171875,-1189.5,479.5171875,
-1669.5890625,-1190.3578125,479.23125,
-1669.0171875,-1190.64375,478.3734375,
-1667.3015625,-1189.7859375,477.515625,
-1664.728125,-1188.0703125,476.6578125,
-1661.0109375,-1185.2109375,475.8,
-1656.4359375,-1180.921875,475.5140625,
-1651.575,-1175.775,475.8,
-1647,-1169.484375,477.515625,
-1642.996875,-1162.9078125,480.0890625,
-1639.8515625,-1155.759375,484.0921875,
-1637.85,-1148.896875,488.953125,
-1637.5640625,-1142.3203125,495.24375,
-1638.421875,-1136.8875,501.534375,
-1640.4234375,-1132.3125,508.1109375,
-1643.2828125,-1129.453125,513.8296875,
-1646.1421875,-1127.7375,518.4046875,
-1648.715625,-1127.7375,520.978125,
-1650.1453125,-1128.5953125,521.55,
-1650.43125,-1130.025,520.40625,
-1649.0015625,-1132.0265625,516.975,
-1645.85625,-1134.028125,511.828125,
-1641.28125,-1135.171875,506.109375,
-1635.2765625,-1135.74375,499.5328125,
-1628.7,-1135.171875,493.528125,
-1621.8375,-1133.45625,488.38125,
-1615.8328125,-1130.8828125,484.95,
-1610.4,-1127.4515625,482.9484375,
-1606.6828125,-1124.30625,482.3765625,
-1604.3953125,-1121.1609375,483.234375,
-1603.5375,-1118.8734375,484.6640625,
-1604.68125,-1117.44375,487.2375,
-1606.6828125,-1117.7296875,488.953125,
-1609.828125,-1118.8734375,490.9546875,
-1613.259375,-1121.446875,491.8125,
-1616.9765625,-1124.878125,492.0984375,
-1620.121875,-1128.88125,491.240625,
-1622.98125,-1132.5984375,490.3828125,
-1624.9828125,-1135.74375,489.2390625,
-1626.1265625,-1138.03125,488.0953125,
-1626.6984375,-1139.175,487.5234375,
-1626.4125,-1139.175,487.2375,
-1625.5546875,-1138.3171875,487.2375,
-1624.4109375,-1136.6015625,487.809375,
-1622.6953125,-1134.8859375,487.809375,
-1620.9796875,-1133.1703125,487.809375,
-1618.978125,-1132.0265625,486.9515625,
-1616.9765625,-1131.4546875,485.521875,
-1614.6890625,-1132.0265625,482.6625,
-1612.6875,-1133.1703125,479.5171875,
-1610.4,-1135.171875,475.228125,
-1608.1125,-1137.7453125,470.3671875,
-1606.1109375,-1140.31875,465.7921875,
-1603.8234375,-1142.60625,461.2171875,
-1602.1078125,-1144.6078125,457.5,
-1600.3921875,-1146.0375,454.3546875,
-1598.9625,-1146.8953125,452.0671875,
-1598.1046875,-1146.8953125,451.209375,
-1597.246875,-1146.609375,450.6375,
-1596.9609375,-1146.0375,450.9234375,
-1596.675,-1145.1796875,451.4953125,
-1596.675,-1144.321875,452.353125,
-1596.675,-1143.178125,453.496875,
-1596.675,-1142.034375,454.640625,
-1596.675,-1140.6046875,456.0703125,
-1596.3890625,-1138.8890625,457.5,
-1595.8171875,-1136.315625,459.5015625,
